"id","Direction","Frequency","Platform","Response.RT","Scored","Encoding","List_Type"
"w10046218","U",0,"USM",5584,0,"Frequency","Pure U"
"w10048539_obc","U",2,"USM",1198,0,"Frequency","Pure U"
"w10064771_al","U",30,"USM",20924,0,"Frequency","Pure U"
"w10074451","U",1,"USM",4012,0,"Frequency","Pure U"
"w10077572","U",75,"USM",6928,0,"Frequency","Pure U"
"w10086001","U",0,"USM",2109,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",5691,0,"Frequency","Pure U"
"10050933","U",1,"USM",30481,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",10,"Prolific",6700,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",0,"Prolific",3848,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",100,"Prolific",7963,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",4,"Prolific",2509,0,"Frequency","Pure U"
"w10006514","U",8,"USM",25486,100,"Frequency","Pure U"
"w10020124","U",15,"USM",3513,0,"Frequency","Pure U"
"W10032501","U",30,"USM",2492,0,"Frequency","Pure U"
"w10046218","U",0,"USM",1751,0,"Frequency","Pure U"
"w10048539_obc","U",15,"USM",3979,0,"Frequency","Pure U"
"w10064771_al","U",0,"USM",6153,0,"Frequency","Pure U"
"w10074451","U",1,"USM",4855,0,"Frequency","Pure U"
"w10077572","U",0,"USM",4962,0,"Frequency","Pure U"
"w10086001","U",0,"USM",2237,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",4323,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",3138,0,"Frequency","Pure U"
"10050933","U",10,"USM",6422,0,"Frequency","Pure U"
"10081611","U",0,"USM",1920,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",10,"Prolific",4071,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",0,"Prolific",3317,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",1611,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",1,"Prolific",5757,0,"Frequency","Pure U"
"w10006514","U",1,"USM",4382,0,"Frequency","Pure U"
"w10020124","U",12,"USM",1951,0,"Frequency","Pure U"
"W10032501","U",1,"USM",4944,0,"Frequency","Pure U"
"w10046218","U",0,"USM",5294,0,"Frequency","Pure U"
"w10048539_obc","U",0,"USM",2908,100,"Frequency","Pure U"
"w10064771_al","U",0,"USM",1950,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3584,0,"Frequency","Pure U"
"w10077572","U",0,"USM",5526,0,"Frequency","Pure U"
"w10086001","U",70,"USM",3763,0,"Frequency","Pure U"
"10050933","U",30,"USM",7980,0,"Frequency","Pure U"
"10081611","U",0,"USM",2687,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",35,"Prolific",3806,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",0,"Prolific",4904,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",6472,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",2,"Prolific",2287,100,"Frequency","Pure U"
"w10020124","U",29,"USM",2105,0,"Frequency","Pure U"
"W10032501","U",0,"USM",4076,0,"Frequency","Pure U"
"w10046218","U",0,"USM",2492,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",2191,0,"Frequency","Pure U"
"w10064771_al","U",2,"USM",7928,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3439,0,"Frequency","Pure U"
"w10077572","U",0,"USM",3145,0,"Frequency","Pure U"
"w10086001","U",0,"USM",12456,100,"Frequency","Pure U"
"w951700_kj","U",0,"USM",8785,0,"Frequency","Pure U"
"10050933","U",9,"USM",10913,0,"Frequency","Pure U"
"10081611","U",0,"USM",2734,100,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",15,"Prolific",3199,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",10,"Prolific",3129,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",NA,"Prolific",4005,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",1,"Prolific",1756,100,"Frequency","Pure U"
"w10006514","U",10,"USM",4611,100,"Frequency","Pure U"
"w10020124","U",22,"USM",3004,0,"Frequency","Pure U"
"W10032501","U",75,"USM",1812,100,"Frequency","Pure U"
"w10046218","U",30,"USM",2653,0,"Frequency","Pure U"
"w10048539_obc","U",3,"USM",17308,0,"Frequency","Pure U"
"w10064771_al","U",20,"USM",10931,0,"Frequency","Pure U"
"w10074451","U",1,"USM",1828,0,"Frequency","Pure U"
"w10077572","U",0,"USM",5910,100,"Frequency","Pure U"
"w951700_kj","U",0,"USM",5387,100,"Frequency","Pure U"
"10050933","U",1,"USM",3181,0,"Frequency","Pure U"
"10081611","U",0,"USM",10898,100,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",10,"Prolific",2115,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",20,"Prolific",4939,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",5,"Prolific",5291,0,"Frequency","Pure U"
"w10006514","U",7,"USM",10102,0,"Frequency","Pure U"
"w10020124","U",30,"USM",2733,0,"Frequency","Pure U"
"w10046218","U",0,"USM",940,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",2459,0,"Frequency","Pure U"
"w10074451","U",1,"USM",5310,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3771,0,"Frequency","Pure U"
"w10077572","U",30,"USM",3845,0,"Frequency","Pure U"
"w10086001","U",0,"USM",5045,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",9036,0,"Frequency","Pure U"
"10050933","U",80,"USM",8551,0,"Frequency","Pure U"
"10081611","U",60,"USM",2403,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",50,"Prolific",3629,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",70,"Prolific",5228,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",100,"Prolific",3540,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",55,"Prolific",7592,100,"Frequency","Pure U"
"w10006514","U",70,"USM",4145,100,"Frequency","Pure U"
"w10020124","U",11,"USM",2127,0,"Frequency","Pure U"
"W10032501","U",79,"USM",2301,100,"Frequency","Pure U"
"w10046218","U",75,"USM",2757,0,"Frequency","Pure U"
"w10048539_obc","U",20,"USM",3207,100,"Frequency","Pure U"
"w10064771_al","U",90,"USM",5213,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3334,100,"Frequency","Pure U"
"w10077572","U",30,"USM",4331,0,"Frequency","Pure U"
"w10086001","U",20,"USM",3482,0,"Frequency","Pure U"
"w951700_kj","U",70,"USM",8102,0,"Frequency","Pure U"
"10081611","U",50,"USM",4309,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",45,"Prolific",1885,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",70,"Prolific",6389,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",4650,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",10,"Prolific",1717,0,"Frequency","Pure U"
"w10006514","U",90,"USM",19390,0,"Frequency","Pure U"
"w10020124","U",18,"USM",2160,0,"Frequency","Pure U"
"W10032501","U",99,"USM",6347,100,"Frequency","Pure U"
"w10046218","U",0,"USM",968,0,"Frequency","Pure U"
"w10048539_obc","U",40,"USM",1335,0,"Frequency","Pure U"
"w10048539_obc","U",30,"USM",1737,0,"Frequency","Pure U"
"w10064771_al","U",70,"USM",10103,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3663,0,"Frequency","Pure U"
"w10077572","U",75,"USM",3180,100,"Frequency","Pure U"
"w10077572","U",100,"USM",2166,100,"Frequency","Pure U"
"w10086001","U",70,"USM",2889,0,"Frequency","Pure U"
"w951700_kj","U",90,"USM",34786,0,"Frequency","Pure U"
"10081611","U",0,"USM",3461,100,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",40,"Prolific",5663,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",2,"Prolific",3252,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",4655,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",2,"Prolific",2131,100,"Frequency","Pure U"
"w10006514","U",50,"USM",1956,0,"Frequency","Pure U"
"w10020124","U",26,"USM",2039,0,"Frequency","Pure U"
"W10032501","U",0,"USM",2971,100,"Frequency","Pure U"
"w10046218","U",0,"USM",703,0,"Frequency","Pure U"
"w10048539_obc","U",0,"USM",3282,0,"Frequency","Pure U"
"w10064771_al","U",25,"USM",5952,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3466,0,"Frequency","Pure U"
"w10077572","U",50,"USM",3239,100,"Frequency","Pure U"
"w10086001","U",0,"USM",3490,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",16754,0,"Frequency","Pure U"
